reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
15,35,13,10,3,1,t,0.31821090006269515,None,1,3,10,1,21.142562800087035,,21.13056860002689,21.142562800087035,22.142705100006424,22.142705100006424,22.142705100006424,22.463043600087985,t,0.31821090006269515,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
49,60,89,11,4,1,t,0.5711110000265762,None,1,4,11,4,22.476374400081113,,22.464988599997014,22.476374400081113,23.475748000084423,23.475748000084423,23.475748000084423,24.062035500071943,t,0.5711110000265762,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
27,50,21,12,5,1,t,1.0324072000803426,None,1,5,12,2,24.07623650005553,,24.06445820000954,24.07623650005553,25.07596020004712,25.07596020004712,25.07596020004712,26.112510100007057,t,1.0324072000803426,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
11,30,7,13,6,1,l,1.356264099944383,None,1,6,13,0,26.125996400020085,,26.11481250007637,26.125996400020085,27.125964700011536,27.125964700011536,27.125964700011536,28.496237299987115,l,1.356264099944383,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
49,60,89,14,0,2,t,0.5948130999458954,None,2,0,14,4,28.50959829997737,,28.498488100012764,28.50959829997737,29.5093126000138,29.5093126000138,29.5093126000138,30.111557300086133,t,0.5948130999458954,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
78,80,162,15,1,2,t,1.7249968000687659,None,2,1,15,6,30.126097300089896,,30.11349350004457,30.126097300089896,31.12574200006202,31.12574200006202,31.12574200006202,32.86253320006654,t,1.7249968000687659,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
40,55,62,16,2,2,t,0.6248258999548852,None,2,2,16,3,32.87590640003327,,32.86519889999181,32.87590640003327,33.875803200062364,33.875803200062364,33.875803200062364,34.51264359999914,t,0.6248258999548852,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
27,50,21,17,3,2,t,0.48917750001419336,None,2,3,17,2,34.52554110006895,,34.51464260008652,34.52554110006895,35.525625100010075,35.525625100010075,35.525625100010075,36.02859950007405,t,0.48917750001419336,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
11,30,7,18,4,2,l,1.4270435998914763,None,2,4,18,0,36.042338100029156,,36.03050910006277,36.042338100029156,37.04208430007566,37.04208430007566,37.04208430007566,38.47866480005905,l,1.4270435998914763,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
15,35,13,19,5,2,l,2.1309442999772727,None,2,5,19,1,38.49267690000124,,38.48069600004237,38.49267690000124,39.49263540003449,39.49263540003449,39.49263540003449,41.6285583000863,l,2.1309442999772727,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
67,75,119,20,6,2,t,0.7706286000320688,None,2,6,20,5,41.642172800027765,,41.63050980004482,41.642172800027765,42.642703099991195,42.642703099991195,42.642703099991195,43.42797100008465,t,0.7706286000320688,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
49,60,89,21,0,3,t,1.0163780999137089,None,3,0,21,4,43.44234569999389,,43.42990149999969,43.44234569999389,44.44227410003077,44.44227410003077,44.44227410003077,45.46188970003277,t,1.0163780999137089,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
15,35,13,22,1,3,l,1.5365761000430211,None,3,1,22,1,45.47543430002406,,45.463819900061935,45.47543430002406,46.475920199998654,46.475920199998654,46.475920199998654,48.028691000072286,l,1.5365761000430211,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
27,50,21,23,2,3,t,2.006612900062464,None,3,2,23,2,48.04234190005809,,48.031186099979095,48.04234190005809,49.042133899987675,49.042133899987675,49.042133899987675,51.06216620001942,t,2.006612900062464,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
67,75,119,24,3,3,t,0.6084061999572441,None,3,3,24,5,51.07497100008186,,51.06489929999225,51.07497100008186,52.07570070005022,52.07570070005022,52.07570070005022,52.69593609997537,t,0.6084061999572441,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
11,30,7,25,4,3,t,1.70200389996171,None,3,4,25,0,52.70890050008893,,52.69792399997823,52.70890050008893,53.708191900048405,53.708191900048405,53.708191900048405,55.41190240008291,t,1.70200389996171,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
40,55,62,26,5,3,t,0.9671290999976918,None,3,5,26,3,55.42547810007818,,55.41389149997849,55.42547810007818,56.42509070003871,56.42509070003871,56.42509070003871,57.39453990000766,t,0.9671290999976918,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
78,80,162,27,6,3,t,0.6637962999520823,None,3,6,27,6,57.40915439999662,,57.396483700023964,57.40915439999662,58.40867130004335,58.40867130004335,58.40867130004335,59.077678699977696,t,0.6637962999520823,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
67,75,119,28,0,4,t,0.44844750000629574,None,4,0,28,5,59.09212540008593,,59.079947700025514,59.09212540008593,60.091990099987015,60.091990099987015,60.091990099987015,60.5451938000042,t,0.44844750000629574,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
40,55,62,29,1,4,t,0.970781399984844,None,4,1,29,3,60.55906540004071,,60.5480385000119,60.55906540004071,61.558843399980105,61.558843399980105,61.558843399980105,62.544393100077286,t,0.970781399984844,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
27,50,21,30,2,4,t,1.0933047999860719,None,4,2,30,2,62.558914500055835,,62.54638140008319,62.558914500055835,63.558777400059626,63.558777400059626,63.558777400059626,64.6615552000003,t,1.0933047999860719,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
15,35,13,31,3,4,l,1.8048294000327587,None,4,3,31,1,64.67582800006494,,64.663661000086,64.67582800006494,65.67515310004819,65.67515310004819,65.67515310004819,67.4948503000196,l,1.8048294000327587,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
78,80,162,32,4,4,t,1.363406499964185,None,4,4,32,6,67.5083622999955,,67.49680399999488,67.5083622999955,68.50825249997433,68.50825249997433,68.50825249997433,69.87803500005975,t,1.363406499964185,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
11,30,7,33,5,4,l,0.8620916999643669,None,4,5,33,0,69.89206880005077,,69.880837899982,69.89206880005077,70.89202540006954,70.89202540006954,70.89202540006954,71.76102189999074,l,0.8620916999643669,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
49,60,89,34,6,4,l,3.445030099945143,None,4,6,34,4,71.77554659999441,,71.7636979999952,71.77554659999441,72.77539490000345,72.77539490000345,72.77539490000345,76.22767569997814,l,3.445030099945143,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
15,35,13,35,0,5,l,4.8973576000425965,None,5,0,35,1,76.24196990008932,,76.23016090004239,76.24196990008932,77.24164650007151,77.24164650007151,77.24164650007151,82.14474350004457,l,4.8973576000425965,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
67,75,119,36,1,5,t,0.7232637000270188,None,5,1,36,5,82.15840920002665,,82.1469175000675,82.15840920002665,83.15820449998137,83.15820449998137,83.15820449998137,83.89496389997657,t,0.7232637000270188,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
11,30,7,37,2,5,t,0.7333744999486953,None,5,2,37,0,83.90866479999386,,83.89770079997834,83.90866479999386,84.90862490003929,84.90862490003929,84.90862490003929,85.64521880005486,t,0.7333744999486953,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
40,55,62,38,3,5,l,1.8632013000315055,None,5,3,38,3,85.65840040007606,,85.64817659999244,85.65840040007606,86.65847510006279,86.65847510006279,86.65847510006279,88.52795790007804,l,1.8632013000315055,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
27,50,21,39,4,5,l,2.595525600016117,None,5,4,39,2,88.54161660000682,,88.5300243999809,88.54161660000682,89.5415279000299,89.5415279000299,89.5415279000299,92.14378240006045,l,2.595525600016117,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
78,80,162,40,5,5,t,4.9780059000477195,None,5,5,40,6,92.15835620008875,,92.14573580003344,92.15835620008875,93.15839970007073,93.15839970007073,93.15839970007073,98.14385540003423,t,4.9780059000477195,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
49,60,89,41,6,5,t,1.149569800007157,None,5,6,41,4,98.15782259998377,,98.14594970003236,98.15782259998377,99.15793330001179,99.15793330001179,99.15793330001179,100.31202650000341,t,1.149569800007157,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
11,30,7,42,0,6,t,8.328356900019571,None,6,0,42,0,100.32501660007983,,100.31393459998071,100.32501660007983,101.32427710003685,101.32427710003685,101.32427710003685,109.66091560001951,t,8.328356900019571,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
78,80,162,43,1,6,t,8.283636200008914,None,6,1,43,6,109.67479189997539,,109.66341969999485,109.67479189997539,110.67475740006194,110.67475740006194,110.67475740006194,118.96176810003817,t,8.283636200008914,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
27,50,21,44,2,6,l,1.383107400033623,None,6,2,44,2,118.9745993000688,,118.96384850004688,118.9745993000688,119.97473650006577,119.97473650006577,119.97473650006577,121.36134180007502,l,1.383107400033623,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
40,55,62,45,3,6,t,1.9299186000134796,None,6,3,45,3,121.37434019998182,,121.36370500002522,121.37434019998182,122.37456340005156,122.37456340005156,122.37456340005156,124.31097700004466,t,1.9299186000134796,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
67,75,119,46,4,6,t,0.49609539995435625,None,6,4,46,5,124.32459540001582,,124.31372500001453,124.32459540001582,125.3245004999917,125.3245004999917,125.3245004999917,125.82721280003898,t,0.49609539995435625,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
15,35,13,47,5,6,l,0.7990333000198007,None,6,5,47,1,125.84097949997522,,125.82962109998334,125.84097949997522,126.8409004000714,126.8409004000714,126.8409004000714,127.64486690005288,l,0.7990333000198007,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
49,60,89,48,6,6,t,0.9736109999939799,None,6,6,48,4,127.65748400008306,,127.64772080001421,127.65748400008306,128.6573087000288,128.6573087000288,128.6573087000288,129.64400259999093,t,0.9736109999939799,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
49,60,89,49,0,7,t,0.3636346999555826,None,7,0,49,4,129.65795949997846,,129.64423049998004,129.65795949997846,130.65806980000343,130.65806980000343,130.65806980000343,131.02744199999142,t,0.3636346999555826,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
40,55,62,50,1,7,t,0.6017794000217691,None,7,1,50,3,131.04109720000997,,131.02948220004328,131.04109720000997,132.04178890003823,132.04178890003823,132.04178890003823,132.64487219997682,t,0.6017794000217691,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
78,80,162,51,2,7,t,0.5702211000025272,None,7,2,51,6,132.65834100008942,,132.64706310001202,132.65834100008942,133.657853599987,133.657853599987,133.657853599987,134.24359490000643,t,0.5702211000025272,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
67,75,119,52,3,7,t,0.43051430000923574,None,7,3,52,5,134.25792440003715,,134.24560240004212,134.25792440003715,135.25783969997428,135.25783969997428,135.25783969997428,135.69365969998762,t,0.43051430000923574,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
11,30,7,53,4,7,l,0.6682882000459358,None,7,4,53,0,135.70777290000115,,135.69563209998887,135.70777290000115,136.70753430004697,136.70753430004697,136.70753430004697,137.37742989999242,l,0.6682882000459358,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
15,35,13,54,5,7,l,1.0158124999143183,None,7,5,54,1,137.39113350003026,,137.37961060006637,137.39113350003026,138.3909262000816,138.3909262000816,138.3909262000816,139.41087480005808,l,1.0158124999143183,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
27,50,21,55,6,7,t,0.7962624999927357,None,7,6,55,2,139.42395339999348,,139.41378810000606,139.42395339999348,140.42426860006526,140.42426860006526,140.42426860006526,141.22797680005897,t,0.7962624999927357,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
15,35,13,56,0,8,l,0.8142772000283003,None,8,0,56,1,141.24103520007338,,141.22991440002806,141.24103520007338,142.2411668000277,142.2411668000277,142.2411668000277,143.06087679998018,l,0.8142772000283003,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
40,55,62,57,1,8,t,0.5477519000414759,None,8,1,57,3,143.0742457000306,,143.0628009000793,143.0742457000306,144.07396180008072,144.07396180008072,144.07396180008072,144.62716050003655,t,0.5477519000414759,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
78,80,162,58,2,8,t,0.47349499992560595,None,8,2,58,6,144.64110950008035,,144.62917199998628,144.64110950008035,145.64071110007353,145.64071110007353,145.64071110007353,146.12743960006628,t,0.47349499992560595,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
67,75,119,59,3,8,t,0.4261839999817312,None,8,3,59,5,146.14076980005484,,146.1297714000102,146.14076980005484,147.1407321000006,147.1407321000006,147.1407321000006,147.5775095000863,t,0.4261839999817312,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
49,60,89,60,4,8,t,0.6825505000306293,None,8,4,60,4,147.5905788000673,,147.57940320007037,147.5905788000673,148.59078359999694,148.59078359999694,148.59078359999694,149.277222200064,t,0.6825505000306293,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
27,50,21,61,5,8,t,0.8915209999540821,None,8,5,61,2,149.29088139999658,,149.2798953000456,149.29088139999658,150.29075980000198,150.29075980000198,150.29075980000198,151.19351370004006,t,0.8915209999540821,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
11,30,7,62,6,8,l,0.4274574000155553,None,8,6,62,0,151.20755839999765,,151.19591420004144,151.20755839999765,152.20738330006134,152.20738330006134,152.20738330006134,152.6437093000859,l,0.4274574000155553,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
78,80,162,63,0,9,t,0.5393830999964848,None,9,0,63,6,152.65731989999767,,152.64631770004053,152.65731989999767,153.65765419998206,153.65765419998206,153.65765419998206,154.2105234999908,t,0.5393830999964848,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
40,55,62,64,1,9,t,0.595614799996838,None,9,1,64,3,154.2242967999773,,154.21274740004446,154.2242967999773,155.22414150007535,155.22414150007535,155.22414150007535,155.8265390000306,t,0.595614799996838,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
49,60,89,65,2,9,t,0.445791200036183,None,9,2,65,4,155.84103510004934,,155.8284655000316,155.84103510004934,156.84021070005838,156.84021070005838,156.84021070005838,157.29318210005295,t,0.445791200036183,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
15,35,13,66,3,9,t,0.3833806000184268,None,9,3,66,1,157.30738780007232,,157.29572350007948,157.30738780007232,158.30727160000242,158.30727160000242,158.30727160000242,158.6936289999867,t,0.3833806000184268,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
27,50,21,67,4,9,t,0.4772358000045642,None,9,4,67,2,158.70728229999077,,158.69579110003542,158.70728229999077,159.7077839000849,159.7077839000849,159.7077839000849,160.19404249999207,t,0.4772358000045642,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
67,75,119,68,5,9,t,0.47375620005186647,None,9,5,68,5,160.20765080000274,,160.1965949999867,160.20765080000274,161.20725249999668,161.20725249999668,161.20725249999668,161.6933699999936,t,0.47375620005186647,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
11,30,7,69,6,9,l,0.5849314000224695,None,9,6,69,0,161.70745490002446,,161.6964933000272,161.70745490002446,162.70737800002098,162.70737800002098,162.70737800002098,163.29322220000904,l,0.5849314000224695,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
67,75,119,70,0,10,t,0.5474068999756128,None,10,0,70,5,163.30765159998555,,163.29516660002992,163.30765159998555,164.30745880003087,164.30745880003087,164.30745880003087,164.86096389999148,t,0.5474068999756128,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
27,50,21,71,1,10,t,0.7138706999830902,None,10,1,71,2,164.87412639998365,,164.8631470000837,164.87412639998365,165.8742643999867,165.8742643999867,165.8742643999867,166.5935023999773,t,0.7138706999830902,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
40,55,62,72,2,10,t,0.6238899999298155,None,10,2,72,3,166.60691590001807,,166.59563860006165,166.60691590001807,167.6074348000111,167.6074348000111,167.6074348000111,168.24337280006148,t,0.6238899999298155,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
49,60,89,73,3,10,t,0.7371328000444919,None,10,3,73,4,168.25701439997647,,168.24527920002583,168.25701439997647,169.2569076999789,169.2569076999789,169.2569076999789,170.01013840001542,t,0.7371328000444919,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
15,35,13,74,4,10,l,0.7393315000226721,None,10,4,74,1,170.0234489000868,,170.0120639000088,170.0234489000868,171.02353030000813,171.02353030000813,171.02353030000813,171.77675520000048,l,0.7393315000226721,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
11,30,7,75,5,10,l,0.7720607999945059,None,10,5,75,0,171.79094540001824,,171.77879660006147,171.79094540001824,172.79076500004157,172.79076500004157,172.79076500004157,173.5769298999803,l,0.7720607999945059,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
78,80,162,76,6,10,t,0.4525228999555111,None,10,6,76,6,173.59135830006562,,173.57946709997486,173.59135830006562,174.59051110001747,174.59051110001747,174.59051110001747,175.05974420008715,t,0.4525228999555111,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
40,55,62,77,0,11,t,0.45389779994729906,None,11,0,77,3,175.07316410006024,,175.06182429997716,175.07316410006024,176.07324910000898,176.07324910000898,176.07324910000898,176.54302940005437,t,0.45389779994729906,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
15,35,13,78,1,11,l,0.6809357999591157,None,11,1,78,1,176.5572247999953,,176.5449171999935,176.5572247999953,177.5569497999968,177.5569497999968,177.5569497999968,178.24319359997753,l,0.6809357999591157,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
78,80,162,79,2,11,t,0.5129381000297144,None,11,2,79,6,178.25744810001925,,178.2458101999946,178.25744810001925,179.2572542000562,179.2572542000562,179.2572542000562,179.77740790008102,t,0.5129381000297144,None,575796,001,2024-11-21_14h28.09.371,Delay Discounting,2024.2.1post4,60.0424620029622,2024-11-21 14h28.30.338796 +0530,
