reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
11,30,7,64,1,9,l,0.6108783000381663,None,9,1,64,0,136.1035168999806,,136.091488200007,136.1035168999806,137.10335200000554,137.10335200000554,137.10335200000554,137.72271640005056,l,0.6108783000381663,None,804930,001,2024-11-21_14h32.23.980,Delay Discounting,2024.2.1post4,60.1869768847871,2024-11-21 14h32.31.034173 +0530,
15,35,13,65,2,9,l,0.706752699916251,None,9,2,65,1,137.73658460006118,,137.72472159995232,137.73658460006118,138.73633610003162,138.73633610003162,138.73633610003162,139.45683030004147,l,0.706752699916251,None,804930,001,2024-11-21_14h32.23.980,Delay Discounting,2024.2.1post4,60.1869768847871,2024-11-21 14h32.31.034173 +0530,
49,60,89,66,3,9,t,0.9278555000200868,None,9,3,66,4,139.46988099999726,,139.4591628999915,139.46988099999726,140.47014460002538,140.47014460002538,140.47014460002538,141.4055099999532,t,0.9278555000200868,None,804930,001,2024-11-21_14h32.23.980,Delay Discounting,2024.2.1post4,60.1869768847871,2024-11-21 14h32.31.034173 +0530,
27,50,21,67,4,9,l,1.8499054999556392,None,9,4,67,2,141.4197982000187,,141.40759209997486,141.4197982000187,142.4195492999861,142.4195492999861,142.4195492999861,144.27276409999467,l,1.8499054999556392,None,804930,001,2024-11-21_14h32.23.980,Delay Discounting,2024.2.1post4,60.1869768847871,2024-11-21 14h32.31.034173 +0530,
67,75,119,68,5,9,t,1.1004685000516474,None,9,5,68,5,144.28698950004764,,144.27524300001096,144.28698950004764,145.28609169996344,145.28609169996344,145.28609169996344,146.3896486000158,t,1.1004685000516474,None,804930,001,2024-11-21_14h32.23.980,Delay Discounting,2024.2.1post4,60.1869768847871,2024-11-21 14h32.31.034173 +0530,
78,80,162,69,6,9,t,0.9445079000433907,None,9,6,69,6,146.4031981000444,,146.392243099981,146.4031981000444,147.40298959997017,147.40298959997017,147.40298959997017,148.35619079996832,t,0.9445079000433907,None,804930,001,2024-11-21_14h32.23.980,Delay Discounting,2024.2.1post4,60.1869768847871,2024-11-21 14h32.31.034173 +0530,
40,55,62,70,0,10,l,0.9720614000689238,None,10,0,70,3,148.37003099999856,,148.35903950000647,148.37003099999856,149.37019769998733,149.37019769998733,149.37019769998733,150.35672120004892,l,0.9720614000689238,None,804930,001,2024-11-21_14h32.23.980,Delay Discounting,2024.2.1post4,60.1869768847871,2024-11-21 14h32.31.034173 +0530,
67,75,119,71,1,10,t,1.0033728999551386,None,10,1,71,5,150.3696458999766,,150.35862109996378,150.3696458999766,151.3699093000032,151.3699093000032,151.3699093000032,152.39021980005782,t,1.0033728999551386,None,804930,001,2024-11-21_14h32.23.980,Delay Discounting,2024.2.1post4,60.1869768847871,2024-11-21 14h32.31.034173 +0530,
27,50,21,72,2,10,l,0.678018799982965,None,10,2,72,2,152.40290920005646,,152.39237030001823,152.40290920005646,153.40277549996972,153.40277549996972,153.40277549996972,154.08958260004874,l,0.678018799982965,None,804930,001,2024-11-21_14h32.23.980,Delay Discounting,2024.2.1post4,60.1869768847871,2024-11-21 14h32.31.034173 +0530,
15,35,13,73,3,10,l,2.1337360000470653,None,10,3,73,1,154.10306510003284,,154.0919190000277,154.10306510003284,155.10320320003666,155.10320320003666,155.10320320003666,157.23949029995129,l,2.1337360000470653,None,804930,001,2024-11-21_14h32.23.980,Delay Discounting,2024.2.1post4,60.1869768847871,2024-11-21 14h32.31.034173 +0530,
78,80,162,74,4,10,t,1.2725148999597877,None,10,4,74,6,157.25318350002635,,157.24138020002283,157.25318350002635,158.25277859997004,158.25277859997004,158.25277859997004,159.53909780003596,t,1.2725148999597877,None,804930,001,2024-11-21_14h32.23.980,Delay Discounting,2024.2.1post4,60.1869768847871,2024-11-21 14h32.31.034173 +0530,
11,30,7,75,5,10,l,0.9430665000109002,None,10,5,75,0,159.55270520003978,,159.54093300004024,159.55270520003978,160.5531949000433,160.5531949000433,160.5531949000433,161.50613820005674,l,0.9430665000109002,None,804930,001,2024-11-21_14h32.23.980,Delay Discounting,2024.2.1post4,60.1869768847871,2024-11-21 14h32.31.034173 +0530,
49,60,89,76,6,10,t,2.8909549000672996,None,10,6,76,4,161.52000530005898,,161.50920770002995,161.52000530005898,162.51937800005544,162.51937800005544,162.51937800005544,165.4233398999786,t,2.8909549000672996,None,804930,001,2024-11-21_14h32.23.980,Delay Discounting,2024.2.1post4,60.1869768847871,2024-11-21 14h32.31.034173 +0530,
11,30,7,77,0,11,l,0.6077418000204489,None,11,0,77,0,165.43648070003837,,165.42544989997987,165.43648070003837,166.43642689997796,166.43642689997796,166.43642689997796,167.05555329995696,l,0.6077418000204489,None,804930,001,2024-11-21_14h32.23.980,Delay Discounting,2024.2.1post4,60.1869768847871,2024-11-21 14h32.31.034173 +0530,
78,80,162,78,1,11,t,0.665541399968788,None,11,1,78,6,167.0694687999785,,167.05802850006148,167.0694687999785,168.06945750000887,168.06945750000887,168.06945750000887,168.739814999979,t,0.665541399968788,None,804930,001,2024-11-21_14h32.23.980,Delay Discounting,2024.2.1post4,60.1869768847871,2024-11-21 14h32.31.034173 +0530,
49,60,89,79,2,11,t,0.9582428999710828,None,11,2,79,4,168.7526252999669,,168.74221940001007,168.7526252999669,169.75327770004515,169.75327770004515,169.75327770004515,170.72323080000933,t,0.9582428999710828,None,804930,001,2024-11-21_14h32.23.980,Delay Discounting,2024.2.1post4,60.1869768847871,2024-11-21 14h32.31.034173 +0530,
27,50,21,80,3,11,l,0.5068889999529347,None,11,3,80,2,170.73668870003894,,170.72589460003655,170.73668870003894,171.73659190000035,171.73659190000035,171.73659190000035,172.25541079998948,l,0.5068889999529347,None,804930,001,2024-11-21_14h32.23.980,Delay Discounting,2024.2.1post4,60.1869768847871,2024-11-21 14h32.31.034173 +0530,
